precipitation,temp_min,wind,weather,year,month,day
0.0,-0.4251443138810688,0.7366865307429491,0,2012,3,26
0.08586762075134169,-0.3056529850317485,0.38882000798423905,2,2012,3,27
0.023255813953488375,-0.20607687765731497,1.8498594035708211,2,2012,3,28
0.4901610017889088,-0.4251443138810688,0.8062598352946914,2,2012,3,29
0.10017889087656531,-0.6442117501048225,1.0149797489499173,2,2012,3,30
0.23613595706618964,-1.08234662255233,0.11052678977727112,2,2012,3,31
0.02683363148479428,-0.7637030789541427,2.4760191445364987,2,2012,4,1
0.0,-0.7637030789541427,-0.09819312387795474,4,2012,4,2
0.02683363148479428,-0.9827705151778965,-0.09819312387795474,2,2012,4,3
0.0,-1.08234662255233,-0.7939261693953746,4,2012,4,4
0.08228980322003578,-1.08234662255233,-1.0026460830506008,3,2012,4,5
0.0053667262969588556,-0.9827705151778965,-0.4460596466366647,2,2012,4,6
0.0,-1.3014140587760836,0.7366865307429491,4,2012,4,7
0.0,-0.20607687765731497,0.5975399216394649,4,2012,4,8
0.0,-0.4251443138810688,-0.7939261693953746,4,2012,4,9
0.0,0.13248188741575906,-0.028619819326212683,2,2012,4,10
0.04114490161001789,-0.20607687765731497,-0.4460596466366647,2,2012,4,11
0.00894454382826476,-0.5247204212555023,-0.4460596466366647,2,2012,4,12
0.0,-0.8632791863285763,0.5279666170877232,0,2012,4,13
0.0,-0.9827705151778965,-0.1677664284296968,4,2012,4,14
0.0,-0.20607687765731497,-0.23733973298143887,2,2012,4,15
0.1449016100178891,-0.3056529850317485,1.780286099019079,2,2012,4,16
0.03220035778175314,-0.7637030789541427,-0.8634994739471167,2,2012,4,17
0.03220035778175314,-0.20607687765731497,0.45839331253598115,2,2012,4,18
0.1949910554561718,-0.6442117501048225,-0.4460596466366647,2,2012,4,19
0.11806797853309482,-0.3056529850317485,-0.37648634208492265,2,2012,4,20
0.0,-0.7637030789541427,-0.6547795602918909,4,2012,4,21
0.0,0.012990558566438899,-0.4460596466366647,2,2012,4,22
0.0,0.13248188741575906,0.18010009432901317,4,2012,4,23
0.07692307692307693,0.35154932363951275,-0.3069130375331809,2,2012,4,24
0.19141323792486586,0.13248188741575906,-0.4460596466366647,2,2012,4,25
0.06797853309481217,-0.3056529850317485,1.3628462717086272,2,2012,4,26
0.014311270125223617,-0.4251443138810688,1.084553053501659,2,2012,4,27
0.0,0.012990558566438899,-0.5156329511884068,0,2012,4,28
0.07692307692307693,0.13248188741575906,-1.1417926921540849,2,2012,4,29
0.07692307692307693,-0.20607687765731497,3.310898799157403,2,2012,4,30
0.00894454382826476,-0.4251443138810688,2.197725926329531,2,2012,5,1
0.00894454382826476,-0.5247204212555023,-0.5156329511884068,2,2012,5,2
0.3309481216457961,-0.20607687765731497,0.11052678977727112,2,2012,5,3
0.03220035778175314,-0.4251443138810688,0.9454064443981749,2,2012,5,4
0.0,-0.6442117501048225,-0.6547795602918909,4,2012,5,5
0.0,-0.6442117501048225,-0.5852062557401488,4,2012,5,6
0.0,-0.4251443138810688,-0.7243528648436326,4,2012,5,7
0.0,0.2320579947901926,-0.1677664284296968,4,2012,5,8
0.0,-0.3056529850317485,0.45839331253598115,2,2012,5,9
0.0,-0.8632791863285763,-0.1677664284296968,4,2012,5,10
0.0,-0.7637030789541427,0.7366865307429491,4,2012,5,11
0.0,-0.3056529850317485,0.11052678977727112,4,2012,5,12
0.0,0.2320579947901926,0.6671132261912073,4,2012,5,13
0.0,0.9091755249363407,0.38882000798423905,4,2012,5,14
0.0,0.2320579947901926,0.5975399216394649,0,2012,5,15
0.0,0.2320579947901926,0.18010009432901317,4,2012,5,16
0.0,-0.3056529850317485,-0.23733973298143887,2,2012,5,17
0.0,-0.0865855488079948,-0.09819312387795474,2,2012,5,18
0.0,-0.20607687765731497,-1.2113659967058268,4,2012,5,19
0.11449016100178894,0.6901080887125866,-1.3505126058093109,2,2012,5,20
0.25044722719141327,0.35154932363951275,0.5279666170877232,2,2012,5,21
0.10912343470483007,0.13248188741575906,1.084553053501659,2,2012,5,22
0.0053667262969588556,0.13248188741575906,2.128152621777789,2,2012,5,23
0.0,0.13248188741575906,0.040953485225529065,2,2012,5,24
0.0,0.13248188741575906,-0.09819312387795474,2,2012,5,25
0.0,0.13248188741575906,0.24967339888075524,4,2012,5,26
0.0,0.6901080887125866,0.31924670343249734,4,2012,5,27
0.0,0.35154932363951275,0.11052678977727112,2,2012,5,28
0.0,-0.0865855488079948,-1.0026460830506008,4,2012,5,29
0.0053667262969588556,0.5706167598632664,-1.2113659967058268,2,2012,5,30
0.06797853309481217,0.7896841960870201,-0.37648634208492265,2,2012,5,31
0.11806797853309482,0.9091755249363407,0.31924670343249734,2,2012,6,1
0.0053667262969588556,0.4710406524888329,0.31924670343249734,2,2012,6,2
0.0,0.2320579947901926,-0.23733973298143887,4,2012,6,3
0.023255813953488375,0.13248188741575906,-0.09819312387795474,2,2012,6,4
0.2862254025044723,0.012990558566438899,0.040953485225529065,2,2012,6,5
0.0,-0.4251443138810688,0.11052678977727112,4,2012,6,6
0.2951699463327371,0.13248188741575906,0.18010009432901317,2,2012,6,7
0.02683363148479428,0.012990558566438899,-0.1677664284296968,2,2012,6,8
0.0,0.012990558566438899,1.0149797489499173,2,2012,6,9
0.0,0.35154932363951275,-0.23733973298143887,4,2012,6,10
0.0,0.35154932363951275,-1.0026460830506008,2,2012,6,11
0.014311270125223617,0.9091755249363407,0.45839331253598115,2,2012,6,12
0.0,0.5706167598632664,0.7366865307429491,4,2012,6,13
0.0,0.35154932363951275,-0.37648634208492265,4,2012,6,14
0.0,0.2320579947901926,-1.072219387602343,4,2012,6,15
0.0,1.3473103973838478,0.5975399216394649,2,2012,6,16
0.0,0.6901080887125866,2.197725926329531,4,2012,6,17
0.05366726296958856,0.35154932363951275,0.38882000798423905,2,2012,6,18
0.01788908765652952,0.35154932363951275,-0.1677664284296968,2,2012,6,19
0.0,0.35154932363951275,-0.1677664284296968,4,2012,6,20
0.0,0.6901080887125866,-0.7939261693953746,4,2012,6,21
0.2808586762075134,0.6901080887125866,-0.9330727784988588,2,2012,6,22
0.15384615384615385,0.2320579947901926,-0.5156329511884068,2,2012,6,23
0.0,0.2320579947901926,-0.8634994739471167,0,2012,6,24
0.00894454382826476,0.5706167598632664,-0.09819312387795474,2,2012,6,25
0.0,0.4710406524888329,0.11052678977727112,2,2012,6,26
0.0,0.13248188741575906,-1.0026460830506008,4,2012,6,27
0.0,0.6901080887125866,-0.5156329511884068,2,2012,6,28
0.0053667262969588556,1.3473103973838478,-0.9330727784988588,2,2012,6,29
0.05366726296958856,1.0087516323107741,-0.5852062557401488,2,2012,6,30
0.0,0.7896841960870201,-0.6547795602918909,2,2012,7,1
0.03577817531305904,0.6901080887125866,-0.7939261693953746,2,2012,7,2
0.10375670840787121,0.4710406524888329,1.919432708122563,2,2012,7,3
0.0,0.2320579947901926,0.38882000798423905,4,2012,7,4
0.0,0.4710406524888329,-0.09819312387795474,0,2012,7,5
0.0,0.5706167598632664,-0.7939261693953746,4,2012,7,6
0.0,0.9091755249363407,0.38882000798423905,4,2012,7,7
0.0,1.2278190685345278,-0.3069130375331809,2,2012,7,8
0.02683363148479428,0.9091755249363407,-0.8634994739471167,2,2012,7,9
0.0,0.5706167598632664,-0.6547795602918909,0,2012,7,10
0.0,1.0087516323107741,-0.23733973298143887,1,2012,7,11
0.0,1.0087516323107741,-0.37648634208492265,0,2012,7,12
0.00894454382826476,1.1282429611600944,-0.7243528648436326,2,2012,7,13
0.0,1.3473103973838478,-0.7243528648436326,2,2012,7,14
0.0,1.0087516323107741,0.38882000798423905,2,2012,7,15
0.0053667262969588556,1.0087516323107741,-0.5156329511884068,2,2012,7,16
0.0,1.3473103973838478,-0.4460596466366647,4,2012,7,17
0.0,1.2278190685345278,-0.23733973298143887,4,2012,7,18
0.0,1.2278190685345278,-0.7243528648436326,4,2012,7,19
0.27191413237924866,1.1282429611600944,0.5279666170877232,2,2012,7,20
0.0,1.1282429611600944,-0.6547795602918909,4,2012,7,21
0.01788908765652952,0.7896841960870201,0.45839331253598115,2,2012,7,22
0.0,0.5706167598632664,0.040953485225529065,2,2012,7,23
0.0,0.7896841960870201,0.7366865307429491,4,2012,7,24
0.0,0.9091755249363407,-0.4460596466366647,4,2012,7,25
0.0,0.9091755249363407,-0.7243528648436326,0,2012,7,26
0.0,1.1282429611600944,-0.3069130375331809,0,2012,7,27
0.0,1.0087516323107741,-1.072219387602343,0,2012,7,28
0.0,1.3473103973838478,-0.8634994739471167,4,2012,7,29
0.0,1.0087516323107741,-0.1677664284296968,4,2012,7,30
0.0,1.1282429611600944,-0.3069130375331809,4,2012,7,31
0.0,1.0087516323107741,-0.7243528648436326,0,2012,8,1
0.0,0.7896841960870201,-0.5156329511884068,4,2012,8,2
0.0,0.9091755249363407,0.45839331253598115,4,2012,8,3
0.0,1.685869162456922,0.31924670343249734,4,2012,8,4
0.0,1.9049365986806759,-0.9330727784988588,4,2012,8,5
0.0,1.466801726233168,-0.5156329511884068,2,2012,8,6
0.0,1.3473103973838478,-0.4460596466366647,0,2012,8,7
0.0,1.3473103973838478,-0.09819312387795474,4,2012,8,8
0.0,1.2278190685345278,0.38882000798423905,0,2012,8,9
0.0,0.7896841960870201,-0.6547795602918909,4,2012,8,10
0.0,1.0087516323107741,-0.5156329511884068,4,2012,8,11
0.0,1.3473103973838478,-0.1677664284296968,4,2012,8,12
0.0,1.3473103973838478,-0.3069130375331809,4,2012,8,13
0.0,1.1282429611600944,-0.3069130375331809,4,2012,8,14
0.0,1.685869162456922,1.0149797489499173,4,2012,8,15
0.0,2.0045127060551096,-0.3069130375331809,4,2012,8,16
0.0,1.5663778336076022,-1.0026460830506008,4,2012,8,17
0.0,1.2278190685345278,-0.1677664284296968,0,2012,8,18
0.0,1.3473103973838478,-0.37648634208492265,0,2012,8,19
0.0,1.3473103973838478,-0.9330727784988588,4,2012,8,20
0.0,1.0087516323107741,-0.1677664284296968,2,2012,8,21
0.0,1.0087516323107741,-0.6547795602918909,4,2012,8,22
0.0,1.1282429611600944,0.38882000798423905,4,2012,8,23
0.0,0.35154932363951275,0.040953485225529065,4,2012,8,24
0.0,0.6901080887125866,-0.028619819326212683,4,2012,8,25
0.0,0.7896841960870201,0.11052678977727112,4,2012,8,26
0.0,1.0087516323107741,-1.0026460830506008,4,2012,8,27
0.0,0.7896841960870201,-0.028619819326212683,4,2012,8,28
0.0,1.0087516323107741,-0.5852062557401488,4,2012,8,29
0.0,0.9091755249363407,-0.9330727784988588,4,2012,8,30
0.0,0.4710406524888329,-0.23733973298143887,4,2012,8,31
0.0,0.4710406524888329,-0.7939261693953746,4,2012,9,1
0.0,0.35154932363951275,-0.8634994739471167,4,2012,9,2
0.0,0.9091755249363407,0.040953485225529065,4,2012,9,3
0.0,0.5706167598632664,-0.09819312387795474,4,2012,9,4
0.0,0.6901080887125866,-0.4460596466366647,4,2012,9,5
0.0,1.2278190685345278,0.6671132261912073,4,2012,9,6
0.0,1.0087516323107741,-0.09819312387795474,4,2012,9,7
0.0,1.0087516323107741,-0.1677664284296968,4,2012,9,8
0.0053667262969588556,1.1282429611600944,1.223699662605143,2,2012,9,9
0.0053667262969588556,0.6901080887125866,0.45839331253598115,2,2012,9,10
0.0,0.13248188741575906,0.6671132261912073,4,2012,9,11
0.0,0.35154932363951275,1.6411394899155947,4,2012,9,12
0.0,0.6901080887125866,0.24967339888075524,4,2012,9,13
0.0,0.5706167598632664,-1.2113659967058268,4,2012,9,14
0.0,0.5706167598632664,-0.9330727784988588,4,2012,9,15
0.0,0.2320579947901926,-0.6547795602918909,4,2012,9,16
0.0,0.6901080887125866,-0.7243528648436326,1,2012,9,17
0.0,0.6901080887125866,-1.280939301257569,4,2012,9,18
0.0,0.6901080887125866,-0.9330727784988588,0,2012,9,19
0.0,0.35154932363951275,-0.5156329511884068,0,2012,9,20
0.0,0.9091755249363407,-0.7939261693953746,0,2012,9,21
0.0053667262969588556,0.6901080887125866,-1.4896592149127947,2,2012,9,22
0.0,0.35154932363951275,-1.280939301257569,1,2012,9,23
0.0,0.35154932363951275,-1.0026460830506008,1,2012,9,24
0.0,0.5706167598632664,-1.072219387602343,4,2012,9,25
0.0,0.2320579947901926,-1.072219387602343,0,2012,9,26
0.0,0.35154932363951275,-1.072219387602343,0,2012,9,27
0.0,0.7896841960870201,-1.4896592149127947,2,2012,9,28
0.0,0.7896841960870201,0.7366865307429491,4,2012,9,29
0.0,-0.0865855488079948,-0.09819312387795474,4,2012,9,30
0.0,0.13248188741575906,-0.1677664284296968,4,2012,10,1
0.0,0.35154932363951275,0.5975399216394649,4,2012,10,2
0.0,-0.0865855488079948,2.8238856672952086,4,2012,10,3
0.0,0.012990558566438899,2.267299230881273,4,2012,10,4
0.0,0.13248188741575906,1.710712794467337,4,2012,10,5
0.0,-0.0865855488079948,1.2932729671568848,4,2012,10,6
0.0,-0.0865855488079948,-1.3505126058093109,4,2012,10,7
0.0,-0.0865855488079948,-0.9330727784988588,4,2012,10,8
0.0,0.13248188741575906,-1.1417926921540849,0,2012,10,9
0.0,0.012990558566438899,-1.280939301257569,0,2012,10,10
0.0,-0.20607687765731497,-1.3505126058093109,0,2012,10,11
0.03577817531305904,0.13248188741575906,0.9454064443981749,2,2012,10,12
0.08586762075134169,0.7896841960870201,0.45839331253598115,2,2012,10,13
0.2951699463327371,1.0087516323107741,0.11052678977727112,2,2012,10,14
0.14132379248658322,0.5706167598632664,0.9454064443981749,2,2012,10,15
0.0,0.012990558566438899,1.571566185363853,4,2012,10,16
0.0,-0.4251443138810688,-1.1417926921540849,4,2012,10,17
0.372093023255814,-0.3056529850317485,-0.8634994739471167,2,2012,10,18
0.08586762075134169,0.2320579947901926,1.4324195762603689,2,2012,10,19
0.00894454382826476,-0.4251443138810688,1.710712794467337,2,2012,10,20
0.11449016100178894,-0.7637030789541427,-0.37648634208492265,2,2012,10,21
0.15921288014311272,-0.9827705151778965,-0.4460596466366647,2,2012,10,22
0.0,-0.5247204212555023,-0.1677664284296968,2,2012,10,23
0.1270125223613596,-0.4251443138810688,-0.7939261693953746,2,2012,10,24
0.0,-0.3056529850317485,-1.2113659967058268,4,2012,10,25
0.02683363148479428,-0.20607687765731497,-0.5156329511884068,2,2012,10,26
0.41323792486583194,0.2320579947901926,1.2932729671568848,2,2012,10,27
0.10912343470483007,0.35154932363951275,0.38882000798423905,2,2012,10,28
0.1949910554561718,0.35154932363951275,1.1541263580534014,2,2012,10,29
0.6171735241502684,0.7896841960870201,-0.3069130375331809,2,2012,10,30
0.25939177101967803,0.5706167598632664,-0.37648634208492265,2,2012,10,31
0.1735241502683363,0.4710406524888329,-0.1677664284296968,2,2012,11,1
0.10017889087656531,0.4710406524888329,-1.559232519464537,2,2012,11,2
0.00894454382826476,0.5706167598632664,0.24967339888075524,2,2012,11,3
0.1449016100178891,0.9091755249363407,0.38882000798423905,2,2012,11,4
0.014311270125223617,-0.0865855488079948,0.5279666170877232,2,2012,11,5
0.0053667262969588556,-0.3056529850317485,0.18010009432901317,2,2012,11,6
0.0,-0.8632791863285763,0.11052678977727112,2,2012,11,7
0.0,-1.420905387625404,0.11052678977727112,2,2012,11,8
0.0,-1.420905387625404,-0.8634994739471167,2,2012,11,9
0.0,-1.759464152698478,-0.7243528648436326,4,2012,11,10
0.27191413237924866,-1.420905387625404,-0.1677664284296968,2,2012,11,11
0.06440071556350628,-0.4251443138810688,-0.1677664284296968,2,2012,11,12
0.09481216457960646,-0.0865855488079948,-0.5156329511884068,2,2012,11,13
0.014311270125223617,-0.6442117501048225,-0.4460596466366647,2,2012,11,14
0.0,-1.08234662255233,-0.5852062557401488,0,2012,11,15
0.10017889087656531,-1.2018379514016502,-1.1417926921540849,2,2012,11,16
0.10912343470483007,-0.4251443138810688,1.4324195762603689,2,2012,11,17
0.14132379248658322,-0.4251443138810688,1.1541263580534014,2,2012,11,18
0.9677996422182471,0.012990558566438899,1.919432708122563,2,2012,11,19
0.06797853309481217,-0.20607687765731497,0.6671132261912073,2,2012,11,20
0.20035778175313063,-0.8632791863285763,1.571566185363853,2,2012,11,21
0.0,-1.08234662255233,-1.2113659967058268,2,2012,11,22
0.5724508050089446,-0.4251443138810688,-0.5852062557401488,2,2012,11,23
0.0,-0.8632791863285763,-1.4200859103610526,2,2012,11,24
0.0,-1.420905387625404,0.24967339888075524,0,2012,11,25
0.0,-1.3014140587760836,0.38882000798423905,1,2012,11,26
0.0,-1.3014140587760836,-1.2113659967058268,4,2012,11,27
0.050089445438282656,-1.2018379514016502,-0.23733973298143887,2,2012,11,28
0.02683363148479428,-0.0865855488079948,0.6671132261912073,2,2012,11,29
0.6368515205724509,-0.0865855488079948,0.9454064443981749,2,2012,11,30
0.07334525939177103,0.012990558566438899,1.571566185363853,2,2012,12,1
0.3506261180679786,-0.20607687765731497,2.058579317226047,2,2012,12,2
0.23255813953488377,-0.20607687765731497,0.8062598352946914,2,2012,12,3
0.2540250447227192,-0.20607687765731497,2.058579317226047,2,2012,12,4
0.02683363148479428,-0.7637030789541427,1.223699662605143,2,2012,12,5
0.02683363148479428,-0.4251443138810688,1.2932729671568848,2,2012,12,6
0.01788908765652952,-0.9827705151778965,0.9454064443981749,2,2012,12,7
0.0,-0.9827705151778965,-0.8634994739471167,4,2012,12,8
0.02683363148479428,-1.08234662255233,-0.7939261693953746,2,2012,12,9
0.00894454382826476,-0.5247204212555023,-1.0026460830506008,2,2012,12,10
0.05366726296958856,-0.5247204212555023,0.8758331398464332,2,2012,12,11
0.1449016100178891,-0.7637030789541427,-0.8634994739471167,2,2012,12,12
0.04114490161001789,-0.9827705151778965,-0.3069130375331809,2,2012,12,13
0.14132379248658322,-1.420905387625404,-1.072219387602343,2,2012,12,14
0.09481216457960646,-1.5204814949998378,1.2932729671568848,3,2012,12,15
0.4042933810375672,-0.9827705151778965,1.571566185363853,3,2012,12,16
0.03577817531305904,-1.3014140587760836,4.354498367433533,2,2012,12,17
0.05903398926654741,-1.5204814949998378,1.4324195762603689,3,2012,12,18
0.2450805008944544,-1.3014140587760836,1.780286099019079,3,2012,12,19
0.23613595706618964,-1.5204814949998378,0.31924670343249734,2,2012,12,20
0.03220035778175314,-1.9785315889222317,-1.072219387602343,2,2012,12,21
0.05903398926654741,-0.8632791863285763,0.18010009432901317,2,2012,12,22
0.11806797853309482,-0.9827705151778965,-0.5156329511884068,2,2012,12,23
0.0053667262969588556,-1.08234662255233,-0.3069130375331809,2,2012,12,24
0.24150268336314853,-1.08234662255233,0.6671132261912073,3,2012,12,25
0.08228980322003578,-0.9827705151778965,1.1541263580534014,2,2012,12,26
0.07334525939177103,-0.9827705151778965,-0.028619819326212683,2,2012,12,27
0.0,-0.8632791863285763,-1.072219387602343,2,2012,12,28
0.02683363148479428,-0.9827705151778965,-1.072219387602343,2,2012,12,29
0.0,-1.6399728238491578,-1.0026460830506008,0,2012,12,30
0.0,-1.8590402600729115,-0.8634994739471167,0,2012,12,31
0.0,-2.1975990251459856,-0.37648634208492265,4,2013,1,1
0.0,-1.8590402600729115,-0.028619819326212683,4,2013,1,2
0.07334525939177103,-1.9785315889222317,-0.1677664284296968,2,2013,1,3
0.0447227191413238,-1.2018379514016502,-0.3069130375331809,2,2013,1,4
0.05366726296958856,-0.7637030789541427,-0.09819312387795474,2,2013,1,5
0.03577817531305904,-1.08234662255233,-0.1677664284296968,2,2013,1,6
0.04114490161001789,-0.7637030789541427,2.8238856672952086,2,2013,1,7
0.2915921288014312,-0.5247204212555023,2.128152621777789,2,2013,1,8
0.6869409660107335,-1.3014140587760836,1.2932729671568848,2,2013,1,9
0.0053667262969588556,-1.759464152698478,-0.7939261693953746,3,2013,1,10
0.0,-2.1975990251459856,-0.9330727784988588,0,2013,1,11
0.0,-2.416666461369739,-0.8634994739471167,4,2013,1,12
0.0,-2.5162425687441727,-1.2113659967058268,4,2013,1,13
0.0,-2.078107696296665,-1.3505126058093109,4,2013,1,14
0.0,-1.759464152698478,-0.6547795602918909,4,2013,1,15
0.0,-2.416666461369739,-1.0026460830506008,0,2013,1,16
0.0,-2.1975990251459856,-1.559232519464537,0,2013,1,17
0.0,-1.8590402600729115,-1.3505126058093109,0,2013,1,18
0.0,-1.759464152698478,-0.9330727784988588,0,2013,1,19
0.0,-1.759464152698478,-0.7939261693953746,0,2013,1,20
0.0,-1.9785315889222317,-1.4896592149127947,0,2013,1,21
0.0,-1.9785315889222317,-1.8375257376715046,0,2013,1,22
0.09123434704830054,-1.2018379514016502,-0.09819312387795474,2,2013,1,23
0.10375670840787121,-1.420905387625404,-0.4460596466366647,2,2013,1,24
0.05366726296958856,-1.08234662255233,-0.7939261693953746,2,2013,1,25
0.04114490161001789,-0.8632791863285763,0.8758331398464332,2,2013,1,26
0.03220035778175314,-0.8632791863285763,0.8758331398464332,2,2013,1,27
0.14132379248658322,-0.9827705151778965,-0.028619819326212683,2,2013,1,28
0.07692307692307693,-0.6442117501048225,0.45839331253598115,2,2013,1,29
0.06440071556350628,-0.3056529850317485,0.45839331253598115,2,2013,1,30
0.05366726296958856,-0.20607687765731497,0.5279666170877232,2,2013,1,31
0.0053667262969588556,-0.6442117501048225,-0.23733973298143887,2,2013,2,1
0.0,-1.08234662255233,-0.8634994739471167,0,2013,2,2
0.04114490161001789,-1.08234662255233,-0.23733973298143887,2,2013,2,3
0.0,-0.3056529850317485,-0.4460596466366647,2,2013,2,4
0.05903398926654741,-0.3056529850317485,1.2932729671568848,2,2013,2,5
0.01788908765652952,-0.4251443138810688,0.8758331398464332,2,2013,2,6
0.023255813953488375,-0.9827705151778965,0.5975399216394649,2,2013,2,7
0.0,-1.2018379514016502,-1.3505126058093109,4,2013,2,8
